Date,Tres
9/1/31,176
9/2/31,175.995
9/3/31,175.99
9/4/31,175.985
9/5/31,175.98
9/6/31,175.975
9/7/31,175.97
9/8/31,175.965
9/9/31,175.96
9/10/31,175.955
9/11/31,175.95
9/12/31,175.945
9/13/31,175.94
9/14/31,175.935
9/15/31,175.93
9/16/31,175.925
9/17/31,175.92
9/18/31,175.915
9/19/31,175.91
9/20/31,175.905
9/21/31,175.9
9/22/31,175.895
9/23/31,175.89
9/24/31,175.885
9/25/31,175.88
9/26/31,175.875
9/27/31,175.87
9/28/31,175.865
9/29/31,175.86
9/30/31,175.855
10/1/31,175.85
10/2/31,175.845
10/3/31,175.84
10/4/31,175.835
10/5/31,175.83
10/6/31,175.825
10/7/31,175.82
10/8/31,175.815
10/9/31,175.81
10/10/31,175.805
10/11/31,175.8
10/12/31,175.795
10/13/31,175.79
10/14/31,175.785
10/15/31,175.78
10/16/31,175.775
10/17/31,175.77
10/18/31,175.765
10/19/31,175.76
10/20/31,175.755
10/21/31,175.75
10/22/31,175.745
10/23/31,175.74
10/24/31,175.735
10/25/31,175.73
10/26/31,175.725
10/27/31,175.72
10/28/31,175.715
10/29/31,175.71
10/30/31,175.705
10/31/31,175.7
11/1/31,175.695
11/2/31,175.69
11/3/31,175.685
11/4/31,175.68
11/5/31,175.675
11/6/31,175.67
11/7/31,175.665
11/8/31,175.66
11/9/31,175.655
11/10/31,175.65
11/11/31,175.645
11/12/31,175.64
11/13/31,175.635
11/14/31,175.63
11/15/31,175.625
11/16/31,175.62
11/17/31,175.615
11/18/31,175.61
11/19/31,175.605
11/20/31,175.6
11/21/31,175.595
11/22/31,175.59
11/23/31,175.585
11/24/31,175.58
11/25/31,175.575
11/26/31,175.57
11/27/31,175.565
11/28/31,175.56
11/29/31,175.555
11/30/31,175.55
12/1/31,175.545
12/2/31,175.54
12/3/31,175.535
12/4/31,175.53
12/5/31,175.525
12/6/31,175.52
12/7/31,175.515
12/8/31,175.51
12/9/31,175.505
12/10/31,175.5
12/11/31,175.495
12/12/31,175.49
12/13/31,175.485
12/14/31,175.48
12/15/31,175.475
12/16/31,175.47
12/17/31,175.465
12/18/31,175.46
12/19/31,175.455
12/20/31,175.45
12/21/31,175.445
12/22/31,175.44
12/23/31,175.435
12/24/31,175.43
12/25/31,175.425
12/26/31,175.42
12/27/31,175.415
12/28/31,175.41
12/29/31,175.405
12/30/31,175.4
12/31/31,175.395
1/1/32,175.39
1/2/32,175.385
1/3/32,175.38
1/4/32,175.375
1/5/32,175.37
1/6/32,175.365
1/7/32,175.36
1/8/32,175.355
1/9/32,175.35
1/10/32,175.345
1/11/32,175.34
1/12/32,175.335
1/13/32,175.33
1/14/32,175.325
1/15/32,175.32
1/16/32,175.315
1/17/32,175.31
1/18/32,175.305
1/19/32,175.3
1/20/32,175.295
1/21/32,175.29
1/22/32,175.285
1/23/32,175.28
1/24/32,175.275
1/25/32,175.27
1/26/32,175.265
1/27/32,175.26
1/28/32,175.255
1/29/32,175.25
1/30/32,175.245
1/31/32,175.24
2/1/32,175.235
2/2/32,175.23
2/3/32,175.225
2/4/32,175.22
2/5/32,175.215
2/6/32,175.21
2/7/32,175.205
2/8/32,175.2
2/9/32,175.195
2/10/32,175.19
2/11/32,175.185
2/12/32,175.18
2/13/32,175.175
2/14/32,175.17
2/15/32,175.165
2/16/32,175.16
2/17/32,175.155
2/18/32,175.15
2/19/32,175.145
2/20/32,175.14
2/21/32,175.135
2/22/32,175.13
2/23/32,175.125
2/24/32,175.12
2/25/32,175.115
2/26/32,175.11
2/27/32,175.105
2/28/32,175.1
2/29/32,175.095
3/1/32,175.09
3/2/32,175.085
3/3/32,175.08
3/4/32,175.075
3/5/32,175.07
3/6/32,175.065
3/7/32,175.06
3/8/32,175.055
3/9/32,175.05
3/10/32,175.045
3/11/32,175.04
3/12/32,175.035
3/13/32,175.03
3/14/32,175.025
3/15/32,175.02
3/16/32,175.015
3/17/32,175.01
3/18/32,175.005
3/19/32,175
3/20/32,174.995
3/21/32,174.99
3/22/32,174.985
3/23/32,174.98
3/24/32,174.975
3/25/32,174.97
3/26/32,174.965
3/27/32,174.96
3/28/32,174.955
3/29/32,174.95
3/30/32,174.945
3/31/32,174.94
4/1/32,174.935
4/2/32,174.93
4/3/32,174.925
4/4/32,174.92
4/5/32,174.915
4/6/32,174.91
4/7/32,174.905
4/8/32,174.9
4/9/32,174.895
4/10/32,174.89
4/11/32,174.885
4/12/32,174.88
4/13/32,174.875
4/14/32,174.87
4/15/32,174.865
4/16/32,174.86
4/17/32,174.855
4/18/32,174.85
4/19/32,174.845
4/20/32,174.84
4/21/32,174.835
4/22/32,174.83
4/23/32,174.825
4/24/32,174.82
4/25/32,174.815
4/26/32,174.81
4/27/32,174.805
4/28/32,174.8
4/29/32,174.795
4/30/32,174.79
5/1/32,174.785
5/2/32,174.78
5/3/32,174.775
5/4/32,174.77
5/5/32,174.765
5/6/32,174.76
5/7/32,174.755
5/8/32,174.75
5/9/32,174.745
5/10/32,174.74
5/11/32,174.735
5/12/32,174.73
5/13/32,174.725
5/14/32,174.72
5/15/32,174.715
5/16/32,174.71
5/17/32,174.705
5/18/32,174.7
5/19/32,174.695
5/20/32,174.69
5/21/32,174.685
5/22/32,174.68
5/23/32,174.675
5/24/32,174.67
5/25/32,174.665
5/26/32,174.66
5/27/32,174.655
5/28/32,174.65
5/29/32,174.645
5/30/32,174.64
5/31/32,174.635
6/1/32,174.63
6/2/32,174.625
6/3/32,174.62
6/4/32,174.615
6/5/32,174.61
6/6/32,174.605
6/7/32,174.6
6/8/32,174.595
6/9/32,174.59
6/10/32,174.585
6/11/32,174.58
6/12/32,174.575
6/13/32,174.57
6/14/32,174.565
6/15/32,174.56
6/16/32,174.555
6/17/32,174.55
6/18/32,174.545
6/19/32,174.54
6/20/32,174.535
6/21/32,174.53
6/22/32,174.525
6/23/32,174.52
6/24/32,174.515
6/25/32,174.51
6/26/32,174.505
6/27/32,174.5
6/28/32,174.495
6/29/32,174.49
6/30/32,174.485
7/1/32,174.48
7/2/32,174.475
7/3/32,174.47
7/4/32,174.465
7/5/32,174.46
7/6/32,174.455
7/7/32,174.45
7/8/32,174.445
7/9/32,174.44
7/10/32,174.435
7/11/32,174.43
7/12/32,174.425
7/13/32,174.42
7/14/32,174.415
7/15/32,174.41
7/16/32,174.405
7/17/32,174.4
7/18/32,174.395
7/19/32,174.39
7/20/32,174.385
7/21/32,174.38
7/22/32,174.375
7/23/32,174.37
7/24/32,174.365
7/25/32,174.36
7/26/32,174.355
7/27/32,174.35
7/28/32,174.345
7/29/32,174.34
7/30/32,174.335
7/31/32,174.33
8/1/32,174.325
8/2/32,174.32
8/3/32,174.315
8/4/32,174.31
8/5/32,174.305
8/6/32,174.3
8/7/32,174.295
8/8/32,174.29
8/9/32,174.285
8/10/32,174.28
8/11/32,174.275
8/12/32,174.27
8/13/32,174.265
8/14/32,174.26
8/15/32,174.255
8/16/32,174.25
8/17/32,174.245
8/18/32,174.24
8/19/32,174.235
8/20/32,174.23
8/21/32,174.225
8/22/32,174.22
8/23/32,174.215
8/24/32,174.21
8/25/32,174.205
8/26/32,174.2
8/27/32,174.195
8/28/32,174.19
8/29/32,174.185
8/30/32,174.18
8/31/32,174.175
9/1/32,174.17
9/2/32,174.165
9/3/32,174.16
9/4/32,174.155
9/5/32,174.15
9/6/32,174.145
9/7/32,174.14
9/8/32,174.135
9/9/32,174.13
9/10/32,174.125
9/11/32,174.12
9/12/32,174.115
9/13/32,174.11
9/14/32,174.105
9/15/32,174.1
9/16/32,174.095
9/17/32,174.09
9/18/32,174.085
9/19/32,174.08
9/20/32,174.075
9/21/32,174.07
9/22/32,174.065
9/23/32,174.06
9/24/32,174.055
9/25/32,174.05
9/26/32,174.045
9/27/32,174.04
9/28/32,174.035
9/29/32,174.03
9/30/32,174.025
10/1/32,174.02
10/2/32,174.015
10/3/32,174.01
10/4/32,174.005
10/5/32,174
10/6/32,173.995
10/7/32,173.99
10/8/32,173.985
10/9/32,173.98
10/10/32,173.975
10/11/32,173.97
10/12/32,173.965
10/13/32,173.96
10/14/32,173.955
10/15/32,173.95
10/16/32,173.945
10/17/32,173.94
10/18/32,173.935
10/19/32,173.93
10/20/32,173.925
10/21/32,173.92
10/22/32,173.915
10/23/32,173.91
10/24/32,173.905
10/25/32,173.9
10/26/32,173.895
10/27/32,173.89
10/28/32,173.885
10/29/32,173.88
10/30/32,173.875
10/31/32,173.87
11/1/32,173.865
11/2/32,173.86
11/3/32,173.855
11/4/32,173.85
11/5/32,173.845
11/6/32,173.84
11/7/32,173.835
11/8/32,173.83
11/9/32,173.825
11/10/32,173.82
11/11/32,173.815
11/12/32,173.81
11/13/32,173.805
11/14/32,173.8
11/15/32,173.795
11/16/32,173.79
11/17/32,173.785
11/18/32,173.78
11/19/32,173.775
11/20/32,173.77
11/21/32,173.765
11/22/32,173.76
11/23/32,173.755
11/24/32,173.75
11/25/32,173.745
11/26/32,173.74
11/27/32,173.735
11/28/32,173.73
11/29/32,173.725
11/30/32,173.72
12/1/32,173.715
12/2/32,173.71
12/3/32,173.705
12/4/32,173.7
12/5/32,173.695
12/6/32,173.69
12/7/32,173.685
12/8/32,173.68
12/9/32,173.675
12/10/32,173.67
12/11/32,173.665
12/12/32,173.66
12/13/32,173.655
12/14/32,173.65
12/15/32,173.645
12/16/32,173.64
12/17/32,173.635
12/18/32,173.63
12/19/32,173.625
12/20/32,173.62
12/21/32,173.615
12/22/32,173.61
12/23/32,173.605
12/24/32,173.6
12/25/32,173.595
12/26/32,173.59
12/27/32,173.585
12/28/32,173.58
12/29/32,173.575
12/30/32,173.57
12/31/32,173.565
1/1/33,173.56
1/2/33,173.555
1/3/33,173.55
1/4/33,173.545
1/5/33,173.54
1/6/33,173.535
1/7/33,173.53
1/8/33,173.525
1/9/33,173.52
1/10/33,173.515
1/11/33,173.51
1/12/33,173.505
1/13/33,173.5
1/14/33,173.495
1/15/33,173.49
1/16/33,173.485
1/17/33,173.48
1/18/33,173.475
1/19/33,173.47
1/20/33,173.465
1/21/33,173.46
1/22/33,173.455
1/23/33,173.45
1/24/33,173.445
1/25/33,173.44
1/26/33,173.435
1/27/33,173.43
1/28/33,173.425
1/29/33,173.42
1/30/33,173.415
1/31/33,173.41
2/1/33,173.405
2/2/33,173.4
2/3/33,173.395
2/4/33,173.39
2/5/33,173.385
2/6/33,173.38
2/7/33,173.375
2/8/33,173.37
2/9/33,173.365
2/10/33,173.36
2/11/33,173.355
2/12/33,173.35
2/13/33,173.345
2/14/33,173.34
2/15/33,173.335
2/16/33,173.33
2/17/33,173.325
2/18/33,173.32
2/19/33,173.315
2/20/33,173.31
2/21/33,173.305
2/22/33,173.3
2/23/33,173.295
2/24/33,173.29
2/25/33,173.285
2/26/33,173.28
2/27/33,173.275
2/28/33,173.27
3/1/33,173.265
3/2/33,173.26
3/3/33,173.255
3/4/33,173.25
3/5/33,173.245
3/6/33,173.24
3/7/33,173.235
3/8/33,173.23
3/9/33,173.225
3/10/33,173.22
3/11/33,173.215
3/12/33,173.21
3/13/33,173.205
3/14/33,173.2
3/15/33,173.195
3/16/33,173.19
3/17/33,173.185
3/18/33,173.18
3/19/33,173.175
3/20/33,173.17
3/21/33,173.165
3/22/33,173.16
3/23/33,173.155
3/24/33,173.15
3/25/33,173.145
3/26/33,173.14
3/27/33,173.135
3/28/33,173.13
3/29/33,173.125
3/30/33,173.12
3/31/33,173.115
4/1/33,173.11
4/2/33,173.105
4/3/33,173.1
4/4/33,173.095
4/5/33,173.09
4/6/33,173.085
4/7/33,173.08
4/8/33,173.075
4/9/33,173.07
4/10/33,173.065
4/11/33,173.06
4/12/33,173.055
4/13/33,173.05
4/14/33,173.045
4/15/33,173.04
4/16/33,173.035
4/17/33,173.03
4/18/33,173.025
4/19/33,173.02
4/20/33,173.015
4/21/33,173.01
4/22/33,173.005
4/23/33,173
4/24/33,172.995
4/25/33,172.99
4/26/33,172.985
4/27/33,172.98
4/28/33,172.975
4/29/33,172.97
4/30/33,172.965
5/1/33,172.96
5/2/33,172.955
5/3/33,172.95
5/4/33,172.945
5/5/33,172.94
5/6/33,172.935
5/7/33,172.93
5/8/33,172.925
5/9/33,172.92
5/10/33,172.915
5/11/33,172.91
5/12/33,172.905
5/13/33,172.9
5/14/33,172.895
5/15/33,172.89
5/16/33,172.885
5/17/33,172.88
5/18/33,172.875
5/19/33,172.87
5/20/33,172.865
5/21/33,172.86
5/22/33,172.855
5/23/33,172.85
5/24/33,172.845
5/25/33,172.84
5/26/33,172.835
5/27/33,172.83
5/28/33,172.825
5/29/33,172.82
5/30/33,172.815
5/31/33,172.81
6/1/33,172.805
6/2/33,172.8
6/3/33,172.795
6/4/33,172.79
6/5/33,172.785
6/6/33,172.78
6/7/33,172.775
6/8/33,172.77
6/9/33,172.765
6/10/33,172.76
6/11/33,172.755
6/12/33,172.75
6/13/33,172.745
6/14/33,172.74
6/15/33,172.735
6/16/33,172.73
6/17/33,172.725
6/18/33,172.72
6/19/33,172.715
6/20/33,172.71
6/21/33,172.705
6/22/33,172.7
6/23/33,172.695
6/24/33,172.69
6/25/33,172.685
6/26/33,172.68
6/27/33,172.675
6/28/33,172.67
6/29/33,172.665
6/30/33,172.66
7/1/33,172.655
7/2/33,172.65
7/3/33,172.645
7/4/33,172.64
7/5/33,172.635
7/6/33,172.63
7/7/33,172.625
7/8/33,172.62
7/9/33,172.615
7/10/33,172.61
7/11/33,172.605
7/12/33,172.6
7/13/33,172.595
7/14/33,172.59
7/15/33,172.585
7/16/33,172.58
7/17/33,172.575
7/18/33,172.57
7/19/33,172.565
7/20/33,172.56
7/21/33,172.555
7/22/33,172.55
7/23/33,172.545
7/24/33,172.54
7/25/33,172.535
7/26/33,172.53
7/27/33,172.525
7/28/33,172.52
7/29/33,172.515
7/30/33,172.51
7/31/33,172.505
8/1/33,172.5
8/2/33,172.495
8/3/33,172.49
8/4/33,172.485
8/5/33,172.48
8/6/33,172.475
8/7/33,172.47
8/8/33,172.465
8/9/33,172.46
8/10/33,172.455
8/11/33,172.45
8/12/33,172.445
8/13/33,172.44
8/14/33,172.435
8/15/33,172.43
8/16/33,172.425
8/17/33,172.42
8/18/33,172.415
8/19/33,172.41
8/20/33,172.405
8/21/33,172.4
8/22/33,172.395
8/23/33,172.39
8/24/33,172.385
8/25/33,172.38
8/26/33,172.375
8/27/33,172.37
8/28/33,172.365
8/29/33,172.36
8/30/33,172.355
8/31/33,172.35
9/1/33,172.345
9/2/33,172.34
9/3/33,172.335
9/4/33,172.33
9/5/33,172.325
9/6/33,172.32
9/7/33,172.315
9/8/33,172.31
9/9/33,172.305
9/10/33,172.3
9/11/33,172.295
9/12/33,172.29
9/13/33,172.285
9/14/33,172.28
9/15/33,172.275
9/16/33,172.27
9/17/33,172.265
9/18/33,172.26
9/19/33,172.255
9/20/33,172.25
9/21/33,172.245
9/22/33,172.24
9/23/33,172.235
9/24/33,172.23
9/25/33,172.225
9/26/33,172.22
9/27/33,172.215
9/28/33,172.21
9/29/33,172.205
9/30/33,172.2
10/1/33,172.195
10/2/33,172.19
10/3/33,172.185
10/4/33,172.18
10/5/33,172.175
10/6/33,172.17
10/7/33,172.165
10/8/33,172.16
10/9/33,172.155
10/10/33,172.15
10/11/33,172.145
10/12/33,172.14
10/13/33,172.135
10/14/33,172.13
10/15/33,172.125
10/16/33,172.12
10/17/33,172.115
10/18/33,172.11
10/19/33,172.105
10/20/33,172.1
10/21/33,172.095
10/22/33,172.09
10/23/33,172.085
10/24/33,172.08
10/25/33,172.075
10/26/33,172.07
10/27/33,172.065
10/28/33,172.06
10/29/33,172.055
10/30/33,172.05
10/31/33,172.045
11/1/33,172.04
11/2/33,172.035
11/3/33,172.03
11/4/33,172.025
11/5/33,172.02
11/6/33,172.015
11/7/33,172.01
11/8/33,172.005
11/9/33,172
11/10/33,171.995
11/11/33,171.99
11/12/33,171.985
11/13/33,171.98
11/14/33,171.975
11/15/33,171.97
11/16/33,171.965
11/17/33,171.96
11/18/33,171.955
11/19/33,171.95
11/20/33,171.945
11/21/33,171.94
11/22/33,171.935
11/23/33,171.93
11/24/33,171.925
11/25/33,171.92
11/26/33,171.915
11/27/33,171.91
11/28/33,171.905
11/29/33,171.9
11/30/33,171.895
12/1/33,171.89
12/2/33,171.885
12/3/33,171.88
12/4/33,171.875
12/5/33,171.87
12/6/33,171.865
12/7/33,171.86
12/8/33,171.855
12/9/33,171.85
12/10/33,171.845
12/11/33,171.84
12/12/33,171.835
12/13/33,171.83
12/14/33,171.825
12/15/33,171.82
12/16/33,171.815
12/17/33,171.81
12/18/33,171.805
12/19/33,171.8
12/20/33,171.795
12/21/33,171.79
12/22/33,171.785
12/23/33,171.78
12/24/33,171.775
12/25/33,171.77
12/26/33,171.765
12/27/33,171.76
12/28/33,171.755
12/29/33,171.75
12/30/33,171.745
12/31/33,171.74
1/1/34,171.735
1/2/34,171.73
1/3/34,171.725
1/4/34,171.72
1/5/34,171.715
1/6/34,171.71
1/7/34,171.705
1/8/34,171.7
1/9/34,171.695
1/10/34,171.69
1/11/34,171.685
1/12/34,171.68
1/13/34,171.675
1/14/34,171.67
1/15/34,171.665
1/16/34,171.66
1/17/34,171.655
1/18/34,171.65
1/19/34,171.645
1/20/34,171.64
1/21/34,171.635
1/22/34,171.63
1/23/34,171.625
1/24/34,171.62
1/25/34,171.615
1/26/34,171.61
1/27/34,171.605
1/28/34,171.6
1/29/34,171.595
1/30/34,171.59
1/31/34,171.585
2/1/34,171.58
2/2/34,171.575
2/3/34,171.57
2/4/34,171.565
2/5/34,171.56
2/6/34,171.555
2/7/34,171.55
2/8/34,171.545
2/9/34,171.54
2/10/34,171.535
2/11/34,171.53
2/12/34,171.525
2/13/34,171.52
2/14/34,171.515
2/15/34,171.51
2/16/34,171.505
2/17/34,171.5
2/18/34,171.495
2/19/34,171.49
2/20/34,171.485
2/21/34,171.48
2/22/34,171.475
2/23/34,171.47
2/24/34,171.465
2/25/34,171.46
2/26/34,171.455
2/27/34,171.45
2/28/34,171.445
3/1/34,171.44
3/2/34,171.435
3/3/34,171.43
3/4/34,171.425
3/5/34,171.42
3/6/34,171.415
3/7/34,171.41
3/8/34,171.405
3/9/34,171.4
3/10/34,171.395
3/11/34,171.39
3/12/34,171.385
3/13/34,171.38
3/14/34,171.375
3/15/34,171.37
3/16/34,171.365
3/17/34,171.36
3/18/34,171.355
3/19/34,171.35
3/20/34,171.345
3/21/34,171.34
3/22/34,171.335
3/23/34,171.33
3/24/34,171.325
3/25/34,171.32
3/26/34,171.315
3/27/34,171.31
3/28/34,171.305
3/29/34,171.3
3/30/34,171.295
3/31/34,171.29
4/1/34,171.285
4/2/34,171.28
4/3/34,171.275
4/4/34,171.27
4/5/34,171.265
4/6/34,171.26
4/7/34,171.255
4/8/34,171.25
4/9/34,171.245
4/10/34,171.24
4/11/34,171.235
4/12/34,171.23
4/13/34,171.225
4/14/34,171.22
4/15/34,171.215
4/16/34,171.21
4/17/34,171.205
4/18/34,171.2
4/19/34,171.195
4/20/34,171.19
4/21/34,171.185
4/22/34,171.18
4/23/34,171.175
4/24/34,171.17
4/25/34,171.165
4/26/34,171.16
4/27/34,171.155
4/28/34,171.15
4/29/34,171.145
4/30/34,171.14
5/1/34,171.135
5/2/34,171.13
5/3/34,171.125
5/4/34,171.12
5/5/34,171.115
5/6/34,171.11
5/7/34,171.105
5/8/34,171.1
5/9/34,171.095
5/10/34,171.09
5/11/34,171.085
5/12/34,171.08
5/13/34,171.075
5/14/34,171.07
5/15/34,171.065
5/16/34,171.06
5/17/34,171.055
5/18/34,171.05
5/19/34,171.045
5/20/34,171.04
5/21/34,171.035
5/22/34,171.03
5/23/34,171.025
5/24/34,171.02
5/25/34,171.015
5/26/34,171.01
5/27/34,171.005
5/28/34,171
5/29/34,170.995
5/30/34,170.99
5/31/34,170.985
6/1/34,170.98
6/2/34,170.975
6/3/34,170.97
6/4/34,170.965
6/5/34,170.96
6/6/34,170.955
6/7/34,170.95
6/8/34,170.945
6/9/34,170.94
6/10/34,170.935
6/11/34,170.93
6/12/34,170.925
6/13/34,170.92
6/14/34,170.915
6/15/34,170.91
6/16/34,170.905
6/17/34,170.9
6/18/34,170.895
6/19/34,170.89
6/20/34,170.885
6/21/34,170.88
6/22/34,170.875
6/23/34,170.87
6/24/34,170.865
6/25/34,170.86
6/26/34,170.855
6/27/34,170.85
6/28/34,170.845
6/29/34,170.84
6/30/34,170.835
7/1/34,170.83
7/2/34,170.825
7/3/34,170.82
7/4/34,170.815
7/5/34,170.81
7/6/34,170.805
7/7/34,170.8
7/8/34,170.795
7/9/34,170.79
7/10/34,170.785
7/11/34,170.78
7/12/34,170.775
7/13/34,170.77
7/14/34,170.765
7/15/34,170.76
7/16/34,170.755
7/17/34,170.75
7/18/34,170.745
7/19/34,170.74
7/20/34,170.735
7/21/34,170.73
7/22/34,170.725
7/23/34,170.72
7/24/34,170.715
7/25/34,170.71
7/26/34,170.705
7/27/34,170.7
7/28/34,170.695
7/29/34,170.69
7/30/34,170.685
7/31/34,170.68
8/1/34,170.675
8/2/34,170.67
8/3/34,170.665
8/4/34,170.66
8/5/34,170.655
8/6/34,170.65
8/7/34,170.645
8/8/34,170.64
8/9/34,170.635
8/10/34,170.63
8/11/34,170.625
8/12/34,170.62
8/13/34,170.615
8/14/34,170.61
8/15/34,170.605
8/16/34,170.6
8/17/34,170.595
8/18/34,170.59
8/19/34,170.585
8/20/34,170.58
8/21/34,170.575
8/22/34,170.57
8/23/34,170.565
8/24/34,170.56
8/25/34,170.555
8/26/34,170.55
8/27/34,170.545
8/28/34,170.54
8/29/34,170.535
8/30/34,170.53
8/31/34,170.525
9/1/34,170.52
9/2/34,170.515
9/3/34,170.51
9/4/34,170.505
9/5/34,170.5
9/6/34,170.495
9/7/34,170.49
9/8/34,170.485
9/9/34,170.48
9/10/34,170.475
9/11/34,170.47
9/12/34,170.465
9/13/34,170.46
9/14/34,170.455
9/15/34,170.45
9/16/34,170.445
9/17/34,170.44
9/18/34,170.435
9/19/34,170.43
9/20/34,170.425
9/21/34,170.42
9/22/34,170.415
9/23/34,170.41
9/24/34,170.405
9/25/34,170.4
9/26/34,170.395
9/27/34,170.39
9/28/34,170.385
9/29/34,170.38
9/30/34,170.375
10/1/34,170.37
10/2/34,170.365
10/3/34,170.36
10/4/34,170.355
10/5/34,170.35
10/6/34,170.345
10/7/34,170.34
10/8/34,170.335
10/9/34,170.33
10/10/34,170.325
10/11/34,170.32
10/12/34,170.315
10/13/34,170.31
10/14/34,170.305
10/15/34,170.3
10/16/34,170.295
10/17/34,170.29
10/18/34,170.285
10/19/34,170.28
10/20/34,170.275
10/21/34,170.27
10/22/34,170.265
10/23/34,170.26
10/24/34,170.255
10/25/34,170.25
10/26/34,170.245
10/27/34,170.24
10/28/34,170.235
10/29/34,170.23
10/30/34,170.225
10/31/34,170.22
11/1/34,170.215
11/2/34,170.21
11/3/34,170.205
11/4/34,170.2
11/5/34,170.195
11/6/34,170.19
11/7/34,170.185
11/8/34,170.18
11/9/34,170.175
11/10/34,170.17
11/11/34,170.165
11/12/34,170.16
11/13/34,170.155
11/14/34,170.15
11/15/34,170.145
11/16/34,170.14
11/17/34,170.135
11/18/34,170.13
11/19/34,170.125
11/20/34,170.12
11/21/34,170.115
11/22/34,170.11
11/23/34,170.105
11/24/34,170.1
11/25/34,170.095
11/26/34,170.09
11/27/34,170.085
11/28/34,170.08
11/29/34,170.075
11/30/34,170.07
12/1/34,170.065
12/2/34,170.06
12/3/34,170.055
12/4/34,170.05
12/5/34,170.045
12/6/34,170.04
12/7/34,170.035
12/8/34,170.03
12/9/34,170.025
12/10/34,170.02
12/11/34,170.015
12/12/34,170.01
12/13/34,170.005
12/14/34,170
12/15/34,169.995
12/16/34,169.99
12/17/34,169.985
12/18/34,169.98
12/19/34,169.975
12/20/34,169.97
12/21/34,169.965
12/22/34,169.96
12/23/34,169.955
12/24/34,169.95
12/25/34,169.945
12/26/34,169.94
12/27/34,169.935
12/28/34,169.93
12/29/34,169.925
12/30/34,169.92
12/31/34,169.915
1/1/35,169.91
1/2/35,169.905
1/3/35,169.9
1/4/35,169.895
1/5/35,169.89
1/6/35,169.885
1/7/35,169.88
1/8/35,169.875
1/9/35,169.87
1/10/35,169.865
1/11/35,169.86
1/12/35,169.855
1/13/35,169.85
1/14/35,169.845
1/15/35,169.84
1/16/35,169.835
1/17/35,169.83
1/18/35,169.825
1/19/35,169.82
1/20/35,169.815
1/21/35,169.81
1/22/35,169.805
1/23/35,169.8
1/24/35,169.795
1/25/35,169.79
1/26/35,169.785
1/27/35,169.78
1/28/35,169.775
1/29/35,169.77
1/30/35,169.765
1/31/35,169.76
2/1/35,169.755
2/2/35,169.75
2/3/35,169.745
2/4/35,169.74
2/5/35,169.735
2/6/35,169.73
2/7/35,169.725
2/8/35,169.72
2/9/35,169.715
2/10/35,169.71
2/11/35,169.705
2/12/35,169.7
2/13/35,169.695
2/14/35,169.69
2/15/35,169.685
2/16/35,169.68
2/17/35,169.675
2/18/35,169.67
2/19/35,169.665
2/20/35,169.66
2/21/35,169.655
2/22/35,169.65
2/23/35,169.645
2/24/35,169.64
2/25/35,169.635
2/26/35,169.63
2/27/35,169.625
2/28/35,169.62
3/1/35,169.615
3/2/35,169.61
3/3/35,169.605
3/4/35,169.6
3/5/35,169.595
3/6/35,169.59
3/7/35,169.585
3/8/35,169.58
3/9/35,169.575
3/10/35,169.57
3/11/35,169.565
3/12/35,169.56
3/13/35,169.555
3/14/35,169.55
3/15/35,169.545
3/16/35,169.54
3/17/35,169.535
3/18/35,169.53
3/19/35,169.525
3/20/35,169.52
3/21/35,169.515
3/22/35,169.51
3/23/35,169.505
3/24/35,169.5
3/25/35,169.495
3/26/35,169.49
3/27/35,169.485
3/28/35,169.48
3/29/35,169.475
3/30/35,169.47
3/31/35,169.465
4/1/35,169.46
4/2/35,169.455
4/3/35,169.45
4/4/35,169.445
4/5/35,169.44
4/6/35,169.435
4/7/35,169.43
4/8/35,169.425
4/9/35,169.42
4/10/35,169.415
4/11/35,169.41
4/12/35,169.405
4/13/35,169.4
4/14/35,169.395
4/15/35,169.39
4/16/35,169.385
4/17/35,169.38
4/18/35,169.375
4/19/35,169.37
4/20/35,169.365
4/21/35,169.36
4/22/35,169.355
4/23/35,169.35
4/24/35,169.345
4/25/35,169.34
4/26/35,169.335
4/27/35,169.33
4/28/35,169.325
4/29/35,169.32
4/30/35,169.315
5/1/35,169.31
5/2/35,169.305
5/3/35,169.3
5/4/35,169.295
5/5/35,169.29
5/6/35,169.285
5/7/35,169.28
5/8/35,169.275
5/9/35,169.27
5/10/35,169.265
5/11/35,169.26
5/12/35,169.255
5/13/35,169.25
5/14/35,169.245
5/15/35,169.24
5/16/35,169.235
5/17/35,169.23
5/18/35,169.225
5/19/35,169.22
5/20/35,169.215
5/21/35,169.21
5/22/35,169.205
5/23/35,169.2
5/24/35,169.195
5/25/35,169.19
5/26/35,169.185
5/27/35,169.18
5/28/35,169.175
5/29/35,169.17
5/30/35,169.165
5/31/35,169.16
6/1/35,169.155
6/2/35,169.15
6/3/35,169.145
6/4/35,169.14
6/5/35,169.135
6/6/35,169.13
6/7/35,169.125
6/8/35,169.12
6/9/35,169.115
6/10/35,169.11
6/11/35,169.105
6/12/35,169.1
6/13/35,169.095
6/14/35,169.09
6/15/35,169.085
6/16/35,169.08
6/17/35,169.075
6/18/35,169.07
6/19/35,169.065
6/20/35,169.06
6/21/35,169.055
6/22/35,169.05
6/23/35,169.045
6/24/35,169.04
6/25/35,169.035
6/26/35,169.03
6/27/35,169.025
6/28/35,169.02
6/29/35,169.015
6/30/35,169.01
7/1/35,169.005
